timeStamp,elapsed,responseCode,responseMessage,threadName,success,bytes,sentBytes,URL,Latency,Connect
1675725112291,409,200,OK,new.astrology.com 1-6,true,76197,397,https://new.astrology.com/horoscope/daily.html,56,0
1675725112291,56,301,Moved Permanently,new.astrology.com 1-6,true,295,129,http://new.astrology.com/daily.html,56,0
1675725112347,139,301,Moved Permanently,new.astrology.com 1-6,true,598,129,https://new.astrology.com/daily.html,139,0
1675725112486,214,200,OK,new.astrology.com 1-6,true,75304,139,https://new.astrology.com/horoscope/daily.html,212,0
1675725112268,439,200,OK,new.astrology.com 1-1,true,76197,397,https://new.astrology.com/horoscope/daily.html,54,0
1675725112268,54,301,Moved Permanently,new.astrology.com 1-1,true,295,129,http://new.astrology.com/daily.html,54,0
1675725112322,133,301,Moved Permanently,new.astrology.com 1-1,true,598,129,https://new.astrology.com/daily.html,133,0
1675725112455,252,200,OK,new.astrology.com 1-1,true,75304,139,https://new.astrology.com/horoscope/daily.html,250,0
1675725112328,396,200,OK,new.astrology.com 1-2,true,76198,397,https://new.astrology.com/horoscope/daily.html,54,0
1675725112328,54,301,Moved Permanently,new.astrology.com 1-2,true,295,129,http://new.astrology.com/daily.html,54,0
1675725112382,124,301,Moved Permanently,new.astrology.com 1-2,true,598,129,https://new.astrology.com/daily.html,124,0
1675725112506,218,200,OK,new.astrology.com 1-2,true,75305,139,https://new.astrology.com/horoscope/daily.html,217,0
1675725111843,902,200,OK,new.astrology.com 1-7,true,76200,397,https://new.astrology.com/horoscope/daily.html,156,1
1675725111843,156,301,Moved Permanently,new.astrology.com 1-7,true,295,129,http://new.astrology.com/daily.html,156,1
1675725112000,420,301,Moved Permanently,new.astrology.com 1-7,true,598,129,https://new.astrology.com/daily.html,420,212
1675725112420,325,200,OK,new.astrology.com 1-7,true,75307,139,https://new.astrology.com/horoscope/daily.html,273,0
1675725112478,412,200,OK,new.astrology.com 1-4,true,76197,397,https://new.astrology.com/horoscope/daily.html,56,0
1675725112478,56,301,Moved Permanently,new.astrology.com 1-4,true,295,129,http://new.astrology.com/daily.html,56,0
1675725112534,127,301,Moved Permanently,new.astrology.com 1-4,true,598,129,https://new.astrology.com/daily.html,127,0
1675725112661,229,200,OK,new.astrology.com 1-4,true,75304,139,https://new.astrology.com/horoscope/daily.html,226,0
1675725112439,489,200,OK,new.astrology.com 1-5,true,76198,397,https://new.astrology.com/horoscope/daily.html,55,0
1675725112439,55,301,Moved Permanently,new.astrology.com 1-5,true,295,129,http://new.astrology.com/daily.html,55,0
1675725112494,153,301,Moved Permanently,new.astrology.com 1-5,true,598,129,https://new.astrology.com/daily.html,153,0
1675725112647,281,200,OK,new.astrology.com 1-5,true,75305,139,https://new.astrology.com/horoscope/daily.html,278,0
1675725112546,406,200,OK,new.astrology.com 1-3,true,76197,397,https://new.astrology.com/horoscope/daily.html,56,0
1675725112546,56,301,Moved Permanently,new.astrology.com 1-3,true,295,129,http://new.astrology.com/daily.html,56,0
1675725112602,128,301,Moved Permanently,new.astrology.com 1-3,true,598,129,https://new.astrology.com/daily.html,128,0
1675725112730,222,200,OK,new.astrology.com 1-3,true,75304,139,https://new.astrology.com/horoscope/daily.html,220,0
1675725112700,432,200,OK,new.astrology.com 1-6,true,76199,397,https://new.astrology.com/horoscope/daily.html,62,0
1675725112700,62,301,Moved Permanently,new.astrology.com 1-6,true,295,129,http://new.astrology.com/daily.html,62,0
1675725112762,128,301,Moved Permanently,new.astrology.com 1-6,true,598,129,https://new.astrology.com/daily.html,128,0
1675725112890,242,200,OK,new.astrology.com 1-6,true,75306,139,https://new.astrology.com/horoscope/daily.html,241,0
1675725112724,428,200,OK,new.astrology.com 1-2,true,76199,397,https://new.astrology.com/horoscope/daily.html,55,0
1675725112724,55,301,Moved Permanently,new.astrology.com 1-2,true,295,129,http://new.astrology.com/daily.html,55,0
1675725112779,148,301,Moved Permanently,new.astrology.com 1-2,true,598,129,https://new.astrology.com/daily.html,148,0
1675725112927,225,200,OK,new.astrology.com 1-2,true,75306,139,https://new.astrology.com/horoscope/daily.html,224,0
1675725112707,465,200,OK,new.astrology.com 1-1,true,76199,397,https://new.astrology.com/horoscope/daily.html,56,0
1675725112707,56,301,Moved Permanently,new.astrology.com 1-1,true,295,129,http://new.astrology.com/daily.html,56,0
1675725112763,130,301,Moved Permanently,new.astrology.com 1-1,true,598,129,https://new.astrology.com/daily.html,130,0
1675725112893,279,200,OK,new.astrology.com 1-1,true,75306,139,https://new.astrology.com/horoscope/daily.html,277,0
1675725112890,410,200,OK,new.astrology.com 1-4,true,76201,397,https://new.astrology.com/horoscope/daily.html,54,0
1675725112890,54,301,Moved Permanently,new.astrology.com 1-4,true,295,129,http://new.astrology.com/daily.html,54,0
1675725112944,131,301,Moved Permanently,new.astrology.com 1-4,true,598,129,https://new.astrology.com/daily.html,131,0
1675725113075,225,200,OK,new.astrology.com 1-4,true,75308,139,https://new.astrology.com/horoscope/daily.html,223,0
1675725112745,560,200,OK,new.astrology.com 1-7,true,76199,397,https://new.astrology.com/horoscope/daily.html,54,0
1675725112745,54,301,Moved Permanently,new.astrology.com 1-7,true,295,129,http://new.astrology.com/daily.html,54,0
1675725112799,266,301,Moved Permanently,new.astrology.com 1-7,true,598,129,https://new.astrology.com/daily.html,266,0
1675725113065,240,200,OK,new.astrology.com 1-7,true,75306,139,https://new.astrology.com/horoscope/daily.html,238,0
1675725112342,965,200,OK,new.astrology.com 1-8,true,76198,397,https://new.astrology.com/horoscope/daily.html,155,1
1675725112342,155,301,Moved Permanently,new.astrology.com 1-8,true,295,129,http://new.astrology.com/daily.html,155,1
1675725112497,431,301,Moved Permanently,new.astrology.com 1-8,true,598,129,https://new.astrology.com/daily.html,431,208
1675725112928,379,200,OK,new.astrology.com 1-8,true,75305,139,https://new.astrology.com/horoscope/daily.html,328,0
1675725112952,406,200,OK,new.astrology.com 1-3,true,76197,397,https://new.astrology.com/horoscope/daily.html,57,0
1675725112952,57,301,Moved Permanently,new.astrology.com 1-3,true,295,129,http://new.astrology.com/daily.html,57,0
1675725113009,143,301,Moved Permanently,new.astrology.com 1-3,true,598,129,https://new.astrology.com/daily.html,143,0
1675725113152,206,200,OK,new.astrology.com 1-3,true,75304,139,https://new.astrology.com/horoscope/daily.html,204,0
1675725113132,411,200,OK,new.astrology.com 1-6,true,76197,397,https://new.astrology.com/horoscope/daily.html,55,0
1675725113132,55,301,Moved Permanently,new.astrology.com 1-6,true,295,129,http://new.astrology.com/daily.html,55,0
1675725113187,134,301,Moved Permanently,new.astrology.com 1-6,true,598,129,https://new.astrology.com/daily.html,134,0
1675725113321,222,200,OK,new.astrology.com 1-6,true,75304,139,https://new.astrology.com/horoscope/daily.html,221,0
1675725113152,458,200,OK,new.astrology.com 1-2,true,76197,397,https://new.astrology.com/horoscope/daily.html,56,0
1675725113152,56,301,Moved Permanently,new.astrology.com 1-2,true,295,129,http://new.astrology.com/daily.html,56,0
1675725113208,130,301,Moved Permanently,new.astrology.com 1-2,true,598,129,https://new.astrology.com/daily.html,130,0
1675725113338,272,200,OK,new.astrology.com 1-2,true,75304,139,https://new.astrology.com/horoscope/daily.html,271,0
1675725113300,326,200,OK,new.astrology.com 1-4,true,76196,397,https://new.astrology.com/horoscope/daily.html,57,0
1675725113300,57,301,Moved Permanently,new.astrology.com 1-4,true,295,129,http://new.astrology.com/daily.html,57,0
1675725113357,122,301,Moved Permanently,new.astrology.com 1-4,true,598,129,https://new.astrology.com/daily.html,122,0
1675725113479,147,200,OK,new.astrology.com 1-4,true,75303,139,https://new.astrology.com/horoscope/daily.html,145,0
1675725113172,457,200,OK,new.astrology.com 1-1,true,76196,397,https://new.astrology.com/horoscope/daily.html,57,0
1675725113172,57,301,Moved Permanently,new.astrology.com 1-1,true,295,129,http://new.astrology.com/daily.html,57,0
1675725113229,223,301,Moved Permanently,new.astrology.com 1-1,true,598,129,https://new.astrology.com/daily.html,223,0
1675725113452,177,200,OK,new.astrology.com 1-1,true,75303,139,https://new.astrology.com/horoscope/daily.html,176,0
1675725112928,702,200,OK,new.astrology.com 1-5,true,76198,397,https://new.astrology.com/horoscope/daily.html,55,0
1675725112928,55,301,Moved Permanently,new.astrology.com 1-5,true,295,129,http://new.astrology.com/daily.html,55,0
1675725112983,143,301,Moved Permanently,new.astrology.com 1-5,true,598,129,https://new.astrology.com/daily.html,143,0
1675725113126,504,200,OK,new.astrology.com 1-5,true,75305,139,https://new.astrology.com/horoscope/daily.html,401,0
1675725113305,393,200,OK,new.astrology.com 1-7,true,76197,397,https://new.astrology.com/horoscope/daily.html,55,0
1675725113305,55,301,Moved Permanently,new.astrology.com 1-7,true,295,129,http://new.astrology.com/daily.html,55,0
1675725113360,123,301,Moved Permanently,new.astrology.com 1-7,true,598,129,https://new.astrology.com/daily.html,123,0
1675725113483,215,200,OK,new.astrology.com 1-7,true,75304,139,https://new.astrology.com/horoscope/daily.html,214,0
1675725113358,391,200,OK,new.astrology.com 1-3,true,76198,397,https://new.astrology.com/horoscope/daily.html,54,0
1675725113358,54,301,Moved Permanently,new.astrology.com 1-3,true,295,129,http://new.astrology.com/daily.html,54,0
1675725113412,126,301,Moved Permanently,new.astrology.com 1-3,true,598,129,https://new.astrology.com/daily.html,126,0
1675725113538,211,200,OK,new.astrology.com 1-3,true,75305,139,https://new.astrology.com/horoscope/daily.html,210,0
1675725113307,445,200,OK,new.astrology.com 1-8,true,76199,397,https://new.astrology.com/horoscope/daily.html,54,0
1675725113307,54,301,Moved Permanently,new.astrology.com 1-8,true,295,129,http://new.astrology.com/daily.html,54,0
1675725113361,125,301,Moved Permanently,new.astrology.com 1-8,true,598,129,https://new.astrology.com/daily.html,125,0
1675725113486,266,200,OK,new.astrology.com 1-8,true,75306,139,https://new.astrology.com/horoscope/daily.html,264,0
1675725112843,918,200,OK,new.astrology.com 1-9,true,76196,397,https://new.astrology.com/horoscope/daily.html,153,1
1675725112843,153,301,Moved Permanently,new.astrology.com 1-9,true,295,129,http://new.astrology.com/daily.html,153,1
1675725112997,450,301,Moved Permanently,new.astrology.com 1-9,true,598,129,https://new.astrology.com/daily.html,450,217
1675725113447,314,200,OK,new.astrology.com 1-9,true,75303,139,https://new.astrology.com/horoscope/daily.html,261,0
1675725113543,400,200,OK,new.astrology.com 1-6,true,76202,397,https://new.astrology.com/horoscope/daily.html,56,0
1675725113543,56,301,Moved Permanently,new.astrology.com 1-6,true,295,129,http://new.astrology.com/daily.html,56,0
1675725113599,125,301,Moved Permanently,new.astrology.com 1-6,true,598,129,https://new.astrology.com/daily.html,125,0
1675725113724,219,200,OK,new.astrology.com 1-6,true,75309,139,https://new.astrology.com/horoscope/daily.html,218,0
1675725113610,397,200,OK,new.astrology.com 1-2,true,76199,397,https://new.astrology.com/horoscope/daily.html,55,0
1675725113610,55,301,Moved Permanently,new.astrology.com 1-2,true,295,129,http://new.astrology.com/daily.html,55,0
1675725113665,133,301,Moved Permanently,new.astrology.com 1-2,true,598,129,https://new.astrology.com/daily.html,133,0
1675725113798,209,200,OK,new.astrology.com 1-2,true,75306,139,https://new.astrology.com/horoscope/daily.html,207,0
1675725113626,388,200,OK,new.astrology.com 1-4,true,76198,397,https://new.astrology.com/horoscope/daily.html,56,0
1675725113626,56,301,Moved Permanently,new.astrology.com 1-4,true,295,129,http://new.astrology.com/daily.html,56,0
1675725113682,125,301,Moved Permanently,new.astrology.com 1-4,true,598,129,https://new.astrology.com/daily.html,125,0
1675725113807,207,200,OK,new.astrology.com 1-4,true,75305,139,https://new.astrology.com/horoscope/daily.html,205,0
1675725113698,429,200,OK,new.astrology.com 1-7,true,76202,397,https://new.astrology.com/horoscope/daily.html,55,0
1675725113698,55,301,Moved Permanently,new.astrology.com 1-7,true,295,129,http://new.astrology.com/daily.html,55,0
1675725113753,137,301,Moved Permanently,new.astrology.com 1-7,true,598,129,https://new.astrology.com/daily.html,137,0
1675725113890,237,200,OK,new.astrology.com 1-7,true,75309,139,https://new.astrology.com/horoscope/daily.html,235,0
1675725113752,400,200,OK,new.astrology.com 1-8,true,76199,397,https://new.astrology.com/horoscope/daily.html,56,0
1675725113752,56,301,Moved Permanently,new.astrology.com 1-8,true,295,129,http://new.astrology.com/daily.html,56,0
1675725113808,123,301,Moved Permanently,new.astrology.com 1-8,true,598,129,https://new.astrology.com/daily.html,123,0
1675725113931,221,200,OK,new.astrology.com 1-8,true,75306,139,https://new.astrology.com/horoscope/daily.html,218,0
1675725113343,990,200,OK,new.astrology.com 1-10,true,76198,397,https://new.astrology.com/horoscope/daily.html,157,0
1675725113343,157,301,Moved Permanently,new.astrology.com 1-10,true,295,129,http://new.astrology.com/daily.html,157,0
1675725113500,438,301,Moved Permanently,new.astrology.com 1-10,true,598,129,https://new.astrology.com/daily.html,438,209
1675725113938,395,200,OK,new.astrology.com 1-10,true,75305,139,https://new.astrology.com/horoscope/daily.html,344,0
1675725113943,419,200,OK,new.astrology.com 1-6,true,76198,397,https://new.astrology.com/horoscope/daily.html,56,0
1675725113943,56,301,Moved Permanently,new.astrology.com 1-6,true,295,129,http://new.astrology.com/daily.html,56,0
1675725113999,128,301,Moved Permanently,new.astrology.com 1-6,true,598,129,https://new.astrology.com/daily.html,128,0
1675725114127,235,200,OK,new.astrology.com 1-6,true,75305,139,https://new.astrology.com/horoscope/daily.html,233,0
1675725113630,743,200,OK,new.astrology.com 1-1,true,76202,397,https://new.astrology.com/horoscope/daily.html,56,0
1675725113630,56,301,Moved Permanently,new.astrology.com 1-1,true,295,129,http://new.astrology.com/daily.html,56,0
1675725113686,128,301,Moved Permanently,new.astrology.com 1-1,true,598,129,https://new.astrology.com/daily.html,128,0
1675725113814,559,200,OK,new.astrology.com 1-1,true,75309,139,https://new.astrology.com/horoscope/daily.html,461,0
1675725113630,859,200,OK,new.astrology.com 1-5,true,76199,397,https://new.astrology.com/horoscope/daily.html,61,0
1675725113630,61,301,Moved Permanently,new.astrology.com 1-5,true,295,129,http://new.astrology.com/daily.html,61,0
1675725113691,124,301,Moved Permanently,new.astrology.com 1-5,true,598,129,https://new.astrology.com/daily.html,124,0
1675725113815,674,200,OK,new.astrology.com 1-5,true,75306,139,https://new.astrology.com/horoscope/daily.html,573,0
1675725113761,784,200,OK,new.astrology.com 1-9,true,76197,397,https://new.astrology.com/horoscope/daily.html,54,0
1675725113761,54,301,Moved Permanently,new.astrology.com 1-9,true,295,129,http://new.astrology.com/daily.html,54,0
1675725113815,153,301,Moved Permanently,new.astrology.com 1-9,true,598,129,https://new.astrology.com/daily.html,153,0
1675725113968,577,200,OK,new.astrology.com 1-9,true,75304,139,https://new.astrology.com/horoscope/daily.html,477,0
1675725114127,425,200,OK,new.astrology.com 1-7,true,76199,397,https://new.astrology.com/horoscope/daily.html,54,0
1675725114127,54,301,Moved Permanently,new.astrology.com 1-7,true,295,129,http://new.astrology.com/daily.html,54,0
1675725114181,137,301,Moved Permanently,new.astrology.com 1-7,true,598,129,https://new.astrology.com/daily.html,137,0
1675725114318,234,200,OK,new.astrology.com 1-7,true,75306,139,https://new.astrology.com/horoscope/daily.html,233,0
1675725114152,434,200,OK,new.astrology.com 1-8,true,76197,397,https://new.astrology.com/horoscope/daily.html,55,0
1675725114152,55,301,Moved Permanently,new.astrology.com 1-8,true,295,129,http://new.astrology.com/daily.html,55,0
1675725114207,134,301,Moved Permanently,new.astrology.com 1-8,true,598,129,https://new.astrology.com/daily.html,134,0
1675725114341,245,200,OK,new.astrology.com 1-8,true,75304,139,https://new.astrology.com/horoscope/daily.html,243,0
1675725113749,897,200,OK,new.astrology.com 1-3,true,76198,397,https://new.astrology.com/horoscope/daily.html,56,0
1675725113749,56,301,Moved Permanently,new.astrology.com 1-3,true,295,129,http://new.astrology.com/daily.html,56,0
1675725113805,133,301,Moved Permanently,new.astrology.com 1-3,true,598,129,https://new.astrology.com/daily.html,133,0
1675725113938,708,200,OK,new.astrology.com 1-3,true,75305,139,https://new.astrology.com/horoscope/daily.html,608,0
1675725114007,677,200,OK,new.astrology.com 1-2,true,76197,397,https://new.astrology.com/horoscope/daily.html,54,0
1675725114007,54,301,Moved Permanently,new.astrology.com 1-2,true,295,129,http://new.astrology.com/daily.html,54,0
1675725114061,123,301,Moved Permanently,new.astrology.com 1-2,true,598,129,https://new.astrology.com/daily.html,123,0
1675725114184,500,200,OK,new.astrology.com 1-2,true,75304,139,https://new.astrology.com/horoscope/daily.html,402,0
1675725114373,397,200,OK,new.astrology.com 1-1,true,76199,397,https://new.astrology.com/horoscope/daily.html,55,0
1675725114373,55,301,Moved Permanently,new.astrology.com 1-1,true,295,129,http://new.astrology.com/daily.html,55,0
1675725114428,124,301,Moved Permanently,new.astrology.com 1-1,true,598,129,https://new.astrology.com/daily.html,124,0
1675725114552,218,200,OK,new.astrology.com 1-1,true,75306,139,https://new.astrology.com/horoscope/daily.html,216,0
1675725114014,789,200,OK,new.astrology.com 1-4,true,76199,397,https://new.astrology.com/horoscope/daily.html,56,0
1675725114014,56,301,Moved Permanently,new.astrology.com 1-4,true,295,129,http://new.astrology.com/daily.html,56,0
1675725114070,133,301,Moved Permanently,new.astrology.com 1-4,true,598,129,https://new.astrology.com/daily.html,133,0
1675725114203,600,200,OK,new.astrology.com 1-4,true,75306,139,https://new.astrology.com/horoscope/daily.html,503,0
1675725114333,476,200,OK,new.astrology.com 1-10,true,76197,397,https://new.astrology.com/horoscope/daily.html,59,0
1675725114333,59,301,Moved Permanently,new.astrology.com 1-10,true,295,129,http://new.astrology.com/daily.html,59,0
1675725114392,132,301,Moved Permanently,new.astrology.com 1-10,true,598,129,https://new.astrology.com/daily.html,132,0
1675725114524,285,200,OK,new.astrology.com 1-10,true,75304,139,https://new.astrology.com/horoscope/daily.html,283,0
1675725114489,400,200,OK,new.astrology.com 1-5,true,76199,397,https://new.astrology.com/horoscope/daily.html,56,0
1675725114489,56,301,Moved Permanently,new.astrology.com 1-5,true,295,129,http://new.astrology.com/daily.html,56,0
