timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,bytes,sentBytes,grpThreads,allThreads,URL,Latency
1676672220348,809,/us/horoscope/yearly-overview-2023.aspx?sign=taurus,200,OK,Thread Group 1-2,text,true,66851,338,4,4,https://dev.astrology.com/us/horoscope/yearly-overview-2023.aspx?sign=taurus,154
1676672220130,1051,/us/horoscope/yearly-overview-2023.aspx?sign=virgo,200,OK,Thread Group 1-4,text,true,66589,336,4,4,https://dev.astrology.com/us/horoscope/yearly-overview-2023.aspx?sign=virgo,157
1676672220529,1055,/us/horoscope/yearly-overview-2023.aspx?sign=scorpio,200,OK,Thread Group 1-3,text,true,66683,340,4,4,https://dev.astrology.com/us/horoscope/yearly-overview-2023.aspx?sign=scorpio,154
1676672220867,759,/us/horoscope/yearly-overview-2023.aspx?sign=sagittarius,200,OK,Thread Group 1-1,text,true,67058,348,4,4,https://dev.astrology.com/us/horoscope/yearly-overview-2023.aspx?sign=sagittarius,158
1676672221157,755,/us/horoscope/yearly-overview-2023.aspx?sign=pisces,200,OK,Thread Group 1-2,text,true,66521,338,4,4,https://dev.astrology.com/us/horoscope/yearly-overview-2023.aspx?sign=pisces,157
1676672221181,962,/us/horoscope/yearly-overview-2023.aspx?sign=libra,200,OK,Thread Group 1-4,text,true,66651,336,5,5,https://dev.astrology.com/us/horoscope/yearly-overview-2023.aspx?sign=libra,158
1676672221584,794,/us/horoscope/yearly-overview-2023.aspx?sign=leo,200,OK,Thread Group 1-3,text,true,66461,332,5,5,https://dev.astrology.com/us/horoscope/yearly-overview-2023.aspx?sign=leo,163
1676672221626,807,/us/horoscope/yearly-overview-2023.aspx?sign=gemini,200,OK,Thread Group 1-1,text,true,66488,338,5,5,https://dev.astrology.com/us/horoscope/yearly-overview-2023.aspx?sign=gemini,161
1676672221912,764,/us/horoscope/yearly-overview-2023.aspx?sign=capricorn,200,OK,Thread Group 1-2,text,true,66640,344,5,5,https://dev.astrology.com/us/horoscope/yearly-overview-2023.aspx?sign=capricorn,163
1676672222129,823,/us/horoscope/yearly-overview-2023.aspx?sign=cancer,200,OK,Thread Group 1-5,text,true,66606,338,5,5,https://dev.astrology.com/us/horoscope/yearly-overview-2023.aspx?sign=cancer,163
1676672222143,1009,/us/horoscope/yearly-overview-2023.aspx?sign=aries,200,OK,Thread Group 1-4,text,true,66504,336,5,5,https://dev.astrology.com/us/horoscope/yearly-overview-2023.aspx?sign=aries,159
1676672222378,781,/us/horoscope/yearly-overview-2023.aspx?sign=aquarius,200,OK,Thread Group 1-3,text,true,66742,342,5,5,https://dev.astrology.com/us/horoscope/yearly-overview-2023.aspx?sign=aquarius,155
1676672222434,1150,/us/horoscope/monthly-work.aspx?when=last-month&sign=taurus,200,OK,Thread Group 1-1,text,true,63554,354,5,5,https://dev.astrology.com/us/horoscope/monthly-work.aspx?when=last-month&sign=taurus,154
1676672222677,1227,/us/horoscope/monthly-work.aspx?when=last-month&sign=sagittarius,200,OK,Thread Group 1-2,text,true,63589,364,5,5,https://dev.astrology.com/us/horoscope/monthly-work.aspx?when=last-month&sign=sagittarius,156
1676672222953,1102,/us/horoscope/monthly-work.aspx?when=last-month&sign=libra,200,OK,Thread Group 1-5,text,true,63511,352,5,5,https://dev.astrology.com/us/horoscope/monthly-work.aspx?when=last-month&sign=libra,158
1676672223152,1103,/us/horoscope/monthly-work.aspx?when=last-month&sign=aquarius,200,OK,Thread Group 1-4,text,true,63281,358,6,6,https://dev.astrology.com/us/horoscope/monthly-work.aspx?when=last-month&sign=aquarius,157
1676672223159,1767,/us/horoscope/monthly-overview.aspx?when=last-month&sign=taurus,200,OK,Thread Group 1-3,text,true,69842,362,6,6,https://dev.astrology.com/us/horoscope/monthly-overview.aspx?when=last-month&sign=taurus,167
1676672224057,1554,/us/horoscope/monthly-overview.aspx?when=last-month&sign=libra,200,OK,Thread Group 1-5,text,true,69865,360,6,6,https://dev.astrology.com/us/horoscope/monthly-overview.aspx?when=last-month&sign=libra,156
1676672223586,2177,/us/horoscope/monthly-overview.aspx?when=last-month&sign=scorpio,200,OK,Thread Group 1-1,text,true,70013,364,6,6,https://dev.astrology.com/us/horoscope/monthly-overview.aspx?when=last-month&sign=scorpio,223
1676672223906,2016,/us/horoscope/monthly-overview.aspx?when=last-month&sign=pisces,200,OK,Thread Group 1-2,text,true,69864,362,6,6,https://dev.astrology.com/us/horoscope/monthly-overview.aspx?when=last-month&sign=pisces,186
1676672224131,1901,/us/horoscope/monthly-overview.aspx?when=last-month&sign=leo,200,OK,Thread Group 1-6,text,true,69900,356,6,6,https://dev.astrology.com/us/horoscope/monthly-overview.aspx?when=last-month&sign=leo,153
1676672224255,1969,/us/horoscope/monthly-overview.aspx?when=last-month&sign=capricorn,200,OK,Thread Group 1-4,text,true,70055,368,7,7,https://dev.astrology.com/us/horoscope/monthly-overview.aspx?when=last-month&sign=capricorn,209
1676672224927,1730,/us/horoscope/monthly-overview.aspx?when=last-month&sign=aquarius,200,OK,Thread Group 1-3,text,true,69991,366,7,7,https://dev.astrology.com/us/horoscope/monthly-overview.aspx?when=last-month&sign=aquarius,158
1676672225611,1100,/us/horoscope/monthly-love.aspx?when=last-month&sign=taurus,200,OK,Thread Group 1-5,text,true,63493,354,7,7,https://dev.astrology.com/us/horoscope/monthly-love.aspx?when=last-month&sign=taurus,154
1676672225763,1108,/us/horoscope/monthly-love.aspx?when=last-month&sign=scorpio,200,OK,Thread Group 1-1,text,true,63807,356,7,7,https://dev.astrology.com/us/horoscope/monthly-love.aspx?when=last-month&sign=scorpio,155
1676672226132,802,/us/horoscope/monthly-love.aspx?when=last-month&sign=leo,200,OK,Thread Group 1-7,text,true,63315,348,7,7,https://dev.astrology.com/us/horoscope/monthly-love.aspx?when=last-month&sign=leo,153
1676672225923,1119,/us/horoscope/monthly-love.aspx?when=last-month&sign=sagittarius,200,OK,Thread Group 1-2,text,true,63985,364,7,7,https://dev.astrology.com/us/horoscope/monthly-love.aspx?when=last-month&sign=sagittarius,156
1676672226032,1059,/us/horoscope/monthly-love.aspx?when=last-month&sign=libra,200,OK,Thread Group 1-6,text,true,63195,352,7,7,https://dev.astrology.com/us/horoscope/monthly-love.aspx?when=last-month&sign=libra,154
1676672226225,1049,/us/horoscope/monthly-love.aspx?when=last-month&sign=capricorn,200,OK,Thread Group 1-4,text,true,63143,360,7,7,https://dev.astrology.com/us/horoscope/monthly-love.aspx?when=last-month&sign=capricorn,156
1676672226658,1016,/us/horoscope/monthly-love.aspx?when=last-month&sign=aquarius,200,OK,Thread Group 1-3,text,true,63348,358,7,7,https://dev.astrology.com/us/horoscope/monthly-love.aspx?when=last-month&sign=aquarius,155
1676672226711,1111,/us/horoscope/monthly-dating.aspx?when=last-month&sign=taurus,200,OK,Thread Group 1-5,text,true,63355,358,7,7,https://dev.astrology.com/us/horoscope/monthly-dating.aspx?when=last-month&sign=taurus,154
1676672227042,793,/us/horoscope/monthly-dating.aspx?when=last-month&sign=leo,200,OK,Thread Group 1-2,text,true,63200,352,7,7,https://dev.astrology.com/us/horoscope/monthly-dating.aspx?when=last-month&sign=leo,157
1676672226871,1070,/us/horoscope/monthly-dating.aspx?when=last-month&sign=sagittarius,200,OK,Thread Group 1-1,text,true,63536,368,7,7,https://dev.astrology.com/us/horoscope/monthly-dating.aspx?when=last-month&sign=sagittarius,153
1676672226934,1047,/us/horoscope/monthly-dating.aspx?when=last-month&sign=libra,200,OK,Thread Group 1-7,text,true,63253,356,7,7,https://dev.astrology.com/us/horoscope/monthly-dating.aspx?when=last-month&sign=libra,157
1676672227092,1083,/us/horoscope/monthly-dating.aspx?when=last-month&sign=gemini,200,OK,Thread Group 1-6,text,true,63405,358,8,8,https://dev.astrology.com/us/horoscope/monthly-dating.aspx?when=last-month&sign=gemini,156
1676672227275,1081,/us/horoscope/monthly-dating.aspx?when=last-month&sign=capricorn,200,OK,Thread Group 1-4,text,true,63350,364,8,8,https://dev.astrology.com/us/horoscope/monthly-dating.aspx?when=last-month&sign=capricorn,152
1676672227835,761,/us/horoscope/index-weekly.aspx,200,OK,Thread Group 1-2,text,true,66474,298,8,8,https://dev.astrology.com/us/horoscope/index-weekly.aspx,159
1676672227675,1082,/us/horoscope/monthly-dating.aspx?when=last-month&sign=cancer,200,OK,Thread Group 1-3,text,true,63326,358,8,8,https://dev.astrology.com/us/horoscope/monthly-dating.aspx?when=last-month&sign=cancer,158
1676672227823,976,/us/horoscope/index-yearly-2023.aspx,200,OK,Thread Group 1-5,text,true,62103,308,8,8,https://dev.astrology.com/us/horoscope/index-yearly-2023.aspx,152
1676672227981,828,/us/horoscope/index-weekly-love.aspx,200,OK,Thread Group 1-7,text,true,70067,308,8,8,https://dev.astrology.com/us/horoscope/index-weekly-love.aspx,153
1676672227942,1023,/us/horoscope/index-weekly-work.aspx,200,OK,Thread Group 1-1,text,true,71107,308,8,8,https://dev.astrology.com/us/horoscope/index-weekly-work.aspx,160
1676672228176,811,/us/horoscope/index-weekly-chinese.aspx,200,OK,Thread Group 1-6,text,true,71152,314,8,8,https://dev.astrology.com/us/horoscope/index-weekly-chinese.aspx,152
1676672228357,770,/us/horoscope/index-monthly.aspx,200,OK,Thread Group 1-4,text,true,68545,300,8,8,https://dev.astrology.com/us/horoscope/index-monthly.aspx,158
1676672228130,1042,/us/horoscope/index-weekly-dating.aspx,200,OK,Thread Group 1-8,text,true,69894,312,8,8,https://dev.astrology.com/us/horoscope/index-weekly-dating.aspx,157
1676672228597,832,/us/horoscope/index-monthly-work.aspx,200,OK,Thread Group 1-2,text,true,71378,310,8,8,https://dev.astrology.com/us/horoscope/index-monthly-work.aspx,157
1676672228758,774,/us/horoscope/index-monthly-love.aspx,200,OK,Thread Group 1-3,text,true,70334,310,8,8,https://dev.astrology.com/us/horoscope/index-monthly-love.aspx,151
1676672228799,818,/us/horoscope/index-monthly-dating.aspx,200,OK,Thread Group 1-5,text,true,69931,314,8,8,https://dev.astrology.com/us/horoscope/index-monthly-dating.aspx,158
1676672228809,814,/us/horoscope/index-monthly-chinese.aspx,200,OK,Thread Group 1-7,text,true,71614,316,8,8,https://dev.astrology.com/us/horoscope/index-monthly-chinese.aspx,153
1676672228965,804,/us/horoscope/index-daily-work.aspx,200,OK,Thread Group 1-1,text,true,72911,306,8,8,https://dev.astrology.com/us/horoscope/index-daily-work.aspx,158
1676672228987,856,/us/horoscope/index-daily-love.aspx,200,OK,Thread Group 1-6,text,true,71718,306,8,8,https://dev.astrology.com/us/horoscope/index-daily-love.aspx,157
1676672229127,798,/us/horoscope/index-daily-dating.aspx,200,OK,Thread Group 1-4,text,true,72214,310,8,8,https://dev.astrology.com/us/horoscope/index-daily-dating.aspx,154
1676672229172,815,/us/horoscope/index-chinese.aspx,200,OK,Thread Group 1-8,text,true,73221,300,8,8,https://dev.astrology.com/us/horoscope/index-chinese.aspx,155
1676672229429,745,/us/home.aspx,200,OK,Thread Group 1-2,text,true,68363,262,9,9,https://dev.astrology.com/us/home.aspx,157
1676672229532,737,/us/feedback.aspx,200,OK,Thread Group 1-3,text,true,48361,270,9,9,https://dev.astrology.com/us/feedback.aspx,156
1676672229618,805,/us/do-not-sell-my-info.aspx,200,OK,Thread Group 1-5,text,true,50255,292,9,9,https://dev.astrology.com/us/do-not-sell-my-info.aspx,155
1676672229623,875,/us/astrology-calendar-2022.aspx,200,OK,Thread Group 1-7,text,true,70897,300,9,9,https://dev.astrology.com/us/astrology-calendar-2022.aspx,152
1676672229769,745,/us/advertising-inquiry.aspx,200,OK,Thread Group 1-1,text,true,53707,292,9,9,https://dev.astrology.com/us/advertising-inquiry.aspx,157
1676672229843,715,/us/aboutus.aspx,200,OK,Thread Group 1-6,text,true,45888,268,9,9,https://dev.astrology.com/us/aboutus.aspx,155
1676672229987,754,/tarot/yes-no.html,200,OK,Thread Group 1-8,text,true,61151,272,9,9,https://dev.astrology.com/tarot/yes-no.html,152
1676672229925,868,/tos.html,200,OK,Thread Group 1-4,text,true,100194,254,9,9,https://dev.astrology.com/tos.html,155
1676672230133,749,/tarot/love-potential.html,200,OK,Thread Group 1-9,text,true,61899,288,9,9,https://dev.astrology.com/tarot/love-potential.html,157
1676672230174,776,/tarot/how-to-tarot,200,OK,Thread Group 1-2,text,true,72710,274,9,9,https://dev.astrology.com/tarot/how-to-tarot,154
1676672230269,733,/tarot/daily.html,200,OK,Thread Group 1-3,text,true,65330,270,9,9,https://dev.astrology.com/tarot/daily.html,154
1676672230423,738,/tarot/daily-love.html,200,OK,Thread Group 1-5,text,true,61762,280,9,9,https://dev.astrology.com/tarot/daily-love.html,153
1676672230498,740,/tarot/daily-flirt.html,200,OK,Thread Group 1-7,text,true,61850,282,9,9,https://dev.astrology.com/tarot/daily-flirt.html,156
1676672230515,728,/tarot/daily-career.html,200,OK,Thread Group 1-1,text,true,61273,284,9,9,https://dev.astrology.com/tarot/daily-career.html,155
1676672230558,827,/tarot/card-meanings,200,OK,Thread Group 1-6,text,true,74329,276,9,9,https://dev.astrology.com/tarot/card-meanings,156
1676672230742,743,/tarot/breakup.html,200,OK,Thread Group 1-8,text,true,62108,274,9,9,https://dev.astrology.com/tarot/breakup.html,158
1676672230793,735,/tarot.html,200,OK,Thread Group 1-4,text,true,63295,258,9,9,https://dev.astrology.com/tarot.html,155
1676672230882,753,/syndicate,200,OK,Thread Group 1-9,text,true,59611,256,9,9,https://dev.astrology.com/syndicate,158
1676672230950,864,/retrograde,200,OK,Thread Group 1-2,text,true,78813,258,9,9,https://dev.astrology.com/retrograde,153
1676672231244,800,/privacy.html,200,OK,Thread Group 1-1,text,true,84345,262,9,9,https://dev.astrology.com/privacy.html,157
1676672231002,1144,/psychic-readings?utm_medium=site&utm_campaign=navigation,200,OK,Thread Group 1-3,text,true,68413,350,10,10,https://dev.astrology.com/psychic-readings?utm_medium=site&utm_campaign=navigation,158
1676672231385,788,/planets,200,OK,Thread Group 1-6,text,true,67362,252,10,10,https://dev.astrology.com/planets,156
1676672231161,1058,/psychic-readings/tarot.html,200,OK,Thread Group 1-5,text,true,67004,292,10,10,https://dev.astrology.com/psychic-readings/tarot.html,155
1676672231528,823,/numerology,200,OK,Thread Group 1-4,text,true,68631,258,10,10,https://dev.astrology.com/numerology,155
1676672231238,1116,/psychic-readings,200,OK,Thread Group 1-7,text,true,68377,270,10,10,https://dev.astrology.com/psychic-readings,158
1676672231636,752,/newsletters.html?utm_source=site&utm_medium=email-widget,200,OK,Thread Group 1-9,text,true,53056,350,10,10,https://dev.astrology.com/newsletters.html?utm_source=site&utm_medium=email-widget,178
1676672231485,1029,/on-the-cusp,200,OK,Thread Group 1-8,text,true,106490,260,10,10,https://dev.astrology.com/on-the-cusp,154
1676672231815,741,/modalities,200,OK,Thread Group 1-2,text,true,64612,258,10,10,https://dev.astrology.com/modalities,155
1676672232146,530,/img/logo-white.svg,200,OK,Thread Group 1-3,text,true,4462,274,10,10,https://dev.astrology.com/img/logo-white.svg,154
1676672232132,589,/js/jquery.lazyload.extended.js?v=1600123116,200,OK,Thread Group 1-10,text,true,8270,324,10,10,https://dev.astrology.com/js/jquery.lazyload.extended.js?v=1600123116,153
1676672232045,746,/learn,200,OK,Thread Group 1-1,text,true,67261,248,10,10,https://dev.astrology.com/learn,158
1676672232173,781,/houses,200,OK,Thread Group 1-6,text,true,68406,250,10,10,https://dev.astrology.com/houses,156
1676672232219,805,/horoscope/weekly-work/virgo.html,200,OK,Thread Group 1-5,text,true,63925,302,10,10,https://dev.astrology.com/horoscope/weekly-work/virgo.html,158
1676672232351,793,/horoscope/weekly-work/taurus.html,200,OK,Thread Group 1-4,text,true,64019,304,10,10,https://dev.astrology.com/horoscope/weekly-work/taurus.html,171
1676672232354,831,/horoscope/weekly-work/scorpio.html,200,OK,Thread Group 1-7,text,true,63950,306,10,10,https://dev.astrology.com/horoscope/weekly-work/scorpio.html,177
1676672232389,866,/horoscope/weekly-work/sagittarius.html,200,OK,Thread Group 1-9,text,true,64078,314,10,10,https://dev.astrology.com/horoscope/weekly-work/sagittarius.html,205
1676672232515,756,/horoscope/weekly-work/pisces.html,200,OK,Thread Group 1-8,text,true,63924,304,10,10,https://dev.astrology.com/horoscope/weekly-work/pisces.html,157
1676672232677,791,/horoscope/weekly-work/next-week/taurus.html,200,OK,Thread Group 1-3,text,true,64108,324,10,10,https://dev.astrology.com/horoscope/weekly-work/next-week/taurus.html,156
1676672232557,1064,/horoscope/weekly-work/next-week/virgo.html,200,OK,Thread Group 1-2,text,true,64009,322,10,10,https://dev.astrology.com/horoscope/weekly-work/next-week/virgo.html,156
1676672232954,815,/horoscope/weekly-work/next-week/libra.html,200,OK,Thread Group 1-6,text,true,63773,322,10,10,https://dev.astrology.com/horoscope/weekly-work/next-week/libra.html,158
1676672232722,1058,/horoscope/weekly-work/next-week/scorpio.html,200,OK,Thread Group 1-10,text,true,63883,326,10,10,https://dev.astrology.com/horoscope/weekly-work/next-week/scorpio.html,156
1676672232792,1074,/horoscope/weekly-work/next-week/sagittarius.html,200,OK,Thread Group 1-1,text,true,64108,334,10,10,https://dev.astrology.com/horoscope/weekly-work/next-week/sagittarius.html,159
1676672233025,1077,/horoscope/weekly-work/next-week/leo.html,200,OK,Thread Group 1-5,text,true,63855,318,10,10,https://dev.astrology.com/horoscope/weekly-work/next-week/leo.html,186
1676672233468,749,/horoscope/weekly-work/libra.html,200,OK,Thread Group 1-3,text,true,63913,302,11,11,https://dev.astrology.com/horoscope/weekly-work/libra.html,159
1676672233145,1072,/horoscope/weekly-work/next-week/gemini.html,200,OK,Thread Group 1-4,text,true,63998,324,11,11,https://dev.astrology.com/horoscope/weekly-work/next-week/gemini.html,156
1676672233186,1099,/horoscope/weekly-work/next-week/cancer.html,200,OK,Thread Group 1-7,text,true,63908,324,11,11,https://dev.astrology.com/horoscope/weekly-work/next-week/cancer.html,158
1676672233271,1142,/horoscope/weekly-work/next-week/aquarius.html,200,OK,Thread Group 1-8,text,true,63945,328,11,11,https://dev.astrology.com/horoscope/weekly-work/next-week/aquarius.html,157
1676672233621,826,/horoscope/weekly-work/leo.html,200,OK,Thread Group 1-2,text,true,63871,298,11,11,https://dev.astrology.com/horoscope/weekly-work/leo.html,158
1676672233256,1309,/horoscope/weekly-work/next-week/aries.html,200,OK,Thread Group 1-9,text,true,64023,322,11,11,https://dev.astrology.com/horoscope/weekly-work/next-week/aries.html,156
1676672233769,1063,/horoscope/weekly-work/last-week/virgo.html,200,OK,Thread Group 1-6,text,true,63955,322,11,11,https://dev.astrology.com/horoscope/weekly-work/last-week/virgo.html,154
1676672233780,1097,/horoscope/weekly-work/last-week/taurus.html,200,OK,Thread Group 1-10,text,true,64039,324,11,11,https://dev.astrology.com/horoscope/weekly-work/last-week/taurus.html,156
1676672233867,1069,/horoscope/weekly-work/last-week/scorpio.html,200,OK,Thread Group 1-1,text,true,63998,326,11,11,https://dev.astrology.com/horoscope/weekly-work/last-week/scorpio.html,152
1676672234126,1043,/horoscope/weekly-work/last-week/libra.html,200,OK,Thread Group 1-11,text,true,63877,322,11,11,https://dev.astrology.com/horoscope/weekly-work/last-week/libra.html,159
1676672234103,1083,/horoscope/weekly-work/last-week/sagittarius.html,200,OK,Thread Group 1-5,text,true,64177,334,11,11,https://dev.astrology.com/horoscope/weekly-work/last-week/sagittarius.html,154
1676672234218,1049,/horoscope/weekly-work/last-week/leo.html,200,OK,Thread Group 1-3,text,true,63892,318,11,11,https://dev.astrology.com/horoscope/weekly-work/last-week/leo.html,163
1676672234218,1052,/horoscope/weekly-work/last-week/gemini.html,200,OK,Thread Group 1-4,text,true,63925,324,11,11,https://dev.astrology.com/horoscope/weekly-work/last-week/gemini.html,154
1676672234565,736,/horoscope/weekly-work/gemini.html,200,OK,Thread Group 1-9,text,true,64037,304,11,11,https://dev.astrology.com/horoscope/weekly-work/gemini.html,155
1676672234286,1072,/horoscope/weekly-work/last-week/cancer.html,200,OK,Thread Group 1-7,text,true,64014,324,11,11,https://dev.astrology.com/horoscope/weekly-work/last-week/cancer.html,157
1676672234447,1057,/horoscope/weekly-work/last-week/aquarius.html,200,OK,Thread Group 1-2,text,true,64085,328,11,11,https://dev.astrology.com/horoscope/weekly-work/last-week/aquarius.html,156
1676672234832,735,/horoscope/weekly-work/capricorn.html,200,OK,Thread Group 1-6,text,true,63957,310,11,11,https://dev.astrology.com/horoscope/weekly-work/capricorn.html,153
1676672234877,738,/horoscope/weekly-work/cancer.html,200,OK,Thread Group 1-10,text,true,63988,304,11,11,https://dev.astrology.com/horoscope/weekly-work/cancer.html,156
1676672234413,2361,/horoscope/weekly-work/last-week/aries.html,200,OK,Thread Group 1-8,text,true,63933,322,12,12,https://dev.astrology.com/horoscope/weekly-work/last-week/aries.html,155
1676672234936,1838,/horoscope/weekly-work/aries.html,200,OK,Thread Group 1-1,text,true,63984,302,12,12,https://dev.astrology.com/horoscope/weekly-work/aries.html,156
1676672235169,1919,/horoscope/weekly-work/aquarius.html,200,OK,Thread Group 1-11,text,true,63988,308,12,12,https://dev.astrology.com/horoscope/weekly-work/aquarius.html,155
1676672235359,1829,/horoscope/weekly-overview/pisces.html,200,OK,Thread Group 1-7,text,true,69450,312,12,12,https://dev.astrology.com/horoscope/weekly-overview/pisces.html,151
1676672235186,2119,/horoscope/weekly-overview/virgo.html,200,OK,Thread Group 1-5,text,true,69567,310,12,12,https://dev.astrology.com/horoscope/weekly-overview/virgo.html,154
1676672235270,2149,/horoscope/weekly-overview/scorpio.html,200,OK,Thread Group 1-4,text,true,69636,314,12,12,https://dev.astrology.com/horoscope/weekly-overview/scorpio.html,153
1676672235301,2135,/horoscope/weekly-overview/sagittarius.html,200,OK,Thread Group 1-9,text,true,69787,322,12,12,https://dev.astrology.com/horoscope/weekly-overview/sagittarius.html,153
1676672235267,2263,/horoscope/weekly-overview/taurus.html,200,OK,Thread Group 1-3,text,true,69616,312,12,12,https://dev.astrology.com/horoscope/weekly-overview/taurus.html,151
1676672235567,2247,/horoscope/weekly-overview/next-week/libra.html,200,OK,Thread Group 1-6,text,true,69666,330,12,12,https://dev.astrology.com/horoscope/weekly-overview/next-week/libra.html,1265
1676672235504,2479,/horoscope/weekly-overview/next-week/taurus.html,200,OK,Thread Group 1-2,text,true,69786,332,12,12,https://dev.astrology.com/horoscope/weekly-overview/next-week/taurus.html,1303
1676672237188,806,/horoscope/weekly-overview/libra.html,200,OK,Thread Group 1-7,text,true,69514,310,12,12,https://dev.astrology.com/horoscope/weekly-overview/libra.html,157
1676672236129,2003,/horoscope/weekly-overview/next-week/gemini.html,200,OK,Thread Group 1-12,text,true,69750,332,13,13,https://dev.astrology.com/horoscope/weekly-overview/next-week/gemini.html,765
1676672235615,2583,/horoscope/weekly-overview/next-week/leo.html,200,OK,Thread Group 1-10,text,false,69745,326,13,13,https://dev.astrology.com/horoscope/weekly-overview/next-week/leo.html,1270
1676672236775,1451,/horoscope/weekly-overview/next-week/aries.html,200,OK,Thread Group 1-1,text,true,69589,330,13,13,https://dev.astrology.com/horoscope/weekly-overview/next-week/aries.html,157
1676672236774,1466,/horoscope/weekly-overview/next-week/capricorn.html,200,OK,Thread Group 1-8,text,true,69891,338,13,13,https://dev.astrology.com/horoscope/weekly-overview/next-week/capricorn.html,154
1676672237306,1073,/horoscope/weekly-overview/leo.html,200,OK,Thread Group 1-5,text,true,69570,306,13,13,https://dev.astrology.com/horoscope/weekly-overview/leo.html,157
1676672237088,1369,/horoscope/weekly-overview/next-week/aquarius.html,200,OK,Thread Group 1-11,text,true,69879,336,13,13,https://dev.astrology.com/horoscope/weekly-overview/next-week/aquarius.html,158
1676672237419,1275,/horoscope/weekly-overview/last-week/taurus.html,200,OK,Thread Group 1-4,text,true,69557,332,13,13,https://dev.astrology.com/horoscope/weekly-overview/last-week/taurus.html,158
1676672237530,1368,/horoscope/weekly-overview/last-week/leo.html,200,OK,Thread Group 1-3,text,true,69540,326,13,13,https://dev.astrology.com/horoscope/weekly-overview/last-week/leo.html,158
1676672237436,1478,/horoscope/weekly-overview/last-week/libra.html,200,OK,Thread Group 1-9,text,true,69641,330,13,13,https://dev.astrology.com/horoscope/weekly-overview/last-week/libra.html,154
1676672238226,765,/horoscope/weekly-overview/cancer.html,200,OK,Thread Group 1-1,text,true,69594,312,13,13,https://dev.astrology.com/horoscope/weekly-overview/cancer.html,156
1676672238132,867,/horoscope/weekly-overview/gemini.html,200,OK,Thread Group 1-12,text,true,69617,312,13,13,https://dev.astrology.com/horoscope/weekly-overview/gemini.html,152
1676672238199,825,/horoscope/weekly-overview/capricorn.html,200,OK,Thread Group 1-10,text,true,69616,318,13,13,https://dev.astrology.com/horoscope/weekly-overview/capricorn.html,157
1676672237814,1311,/horoscope/weekly-overview/last-week/gemini.html,200,OK,Thread Group 1-6,text,true,69544,332,13,13,https://dev.astrology.com/horoscope/weekly-overview/last-week/gemini.html,154
1676672238240,986,/horoscope/weekly-overview/aries.html,200,OK,Thread Group 1-8,text,true,69587,310,13,13,https://dev.astrology.com/horoscope/weekly-overview/aries.html,156
1676672238458,778,/horoscope/weekly-overview.html,200,OK,Thread Group 1-11,text,true,66477,298,13,13,https://dev.astrology.com/horoscope/weekly-overview.html,156
