timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,bytes,sentBytes,grpThreads,allThreads,URL,Latency
1676660796568,794,/us/home.aspx,200,OK,Thread Group 1-9,text,true,68314,262,18,18,https://uat.astrology.com/us/home.aspx,158
1676660796669,731,/us/feedback.aspx,200,OK,Thread Group 1-2,text,true,48358,270,18,18,https://uat.astrology.com/us/feedback.aspx,158
1676660796677,730,/us/do-not-sell-my-info.aspx,200,OK,Thread Group 1-13,text,true,50255,292,18,18,https://uat.astrology.com/us/do-not-sell-my-info.aspx,155
1676660796377,1075,/us/horoscope/index-daily-love.aspx,200,OK,Thread Group 1-12,text,true,71781,306,18,18,https://uat.astrology.com/us/horoscope/index-daily-love.aspx,183
1676660796754,752,/us/advertising-inquiry.aspx,200,OK,Thread Group 1-17,text,true,53707,292,18,18,https://uat.astrology.com/us/advertising-inquiry.aspx,152
1676660796834,723,/us/aboutus.aspx,200,OK,Thread Group 1-11,text,true,45888,268,19,19,https://uat.astrology.com/us/aboutus.aspx,160
1676660796746,843,/us/astrology-calendar-2022.aspx,200,OK,Thread Group 1-15,text,true,70843,300,19,19,https://uat.astrology.com/us/astrology-calendar-2022.aspx,155
1676660796973,751,/tarot/yes-no.html,200,OK,Thread Group 1-1,text,true,61150,272,19,19,https://uat.astrology.com/tarot/yes-no.html,152
1676660796866,862,/tos.html,200,OK,Thread Group 1-5,text,true,100196,254,19,19,https://uat.astrology.com/tos.html,175
1676660796990,773,/tarot/love-potential.html,200,OK,Thread Group 1-7,text,true,61892,288,19,19,https://uat.astrology.com/tarot/love-potential.html,154
1676660796431,1402,/us/horoscope/index-chinese.aspx,200,OK,Thread Group 1-6,text,true,73222,300,19,19,https://uat.astrology.com/us/horoscope/index-chinese.aspx,156
1676660797085,756,/tarot/daily.html,200,OK,Thread Group 1-3,text,true,65328,270,19,19,https://uat.astrology.com/tarot/daily.html,157
1676660797059,788,/tarot/how-to-tarot,200,OK,Thread Group 1-8,text,true,72712,274,19,19,https://uat.astrology.com/tarot/how-to-tarot,156
1676660797152,742,/tarot/daily-flirt.html,200,OK,Thread Group 1-18,text,true,61849,282,19,19,https://uat.astrology.com/tarot/daily-flirt.html,155
1676660797150,751,/tarot/daily-love.html,200,OK,Thread Group 1-16,text,true,61761,280,19,19,https://uat.astrology.com/tarot/daily-love.html,158
1676660797201,788,/tarot/card-meanings,200,OK,Thread Group 1-10,text,true,74326,276,20,20,https://uat.astrology.com/tarot/card-meanings,155
1676660797302,767,/tarot/breakup.html,200,OK,Thread Group 1-14,text,true,62112,274,20,20,https://uat.astrology.com/tarot/breakup.html,162
1676660797400,762,/syndicate,200,OK,Thread Group 1-2,text,true,59613,256,20,20,https://uat.astrology.com/syndicate,159
1676660797178,1018,/tarot/daily-career.html,200,OK,Thread Group 1-4,text,true,61273,284,20,20,https://uat.astrology.com/tarot/daily-career.html,153
1676660797407,830,/retrograde,200,OK,Thread Group 1-13,text,true,78873,258,20,20,https://uat.astrology.com/retrograde,156
1676660797362,947,/tarot.html,200,OK,Thread Group 1-9,text,true,63411,258,20,20,https://uat.astrology.com/tarot.html,159
1676660797558,796,/privacy.html,200,OK,Thread Group 1-11,text,true,84345,262,21,21,https://uat.astrology.com/privacy.html,151
1676660797848,515,/js/jquery.lazyload.extended.js?v=1600123116,200,OK,Thread Group 1-8,text,true,8225,324,21,21,https://uat.astrology.com/js/jquery.lazyload.extended.js?v=1600123116,151
1676660797894,506,/img/logo-white.svg,200,OK,Thread Group 1-18,text,true,4420,274,21,21,https://uat.astrology.com/img/logo-white.svg,154
1676660797589,812,/planets,200,OK,Thread Group 1-15,text,true,67363,252,21,21,https://uat.astrology.com/planets,153
1676660797452,1097,/psychic-readings?utm_medium=site&utm_campaign=navigation,200,OK,Thread Group 1-12,text,true,68641,350,21,21,https://uat.astrology.com/psychic-readings?utm_medium=site&utm_campaign=navigation,152
1676660797724,834,/on-the-cusp,200,OK,Thread Group 1-1,text,true,106488,260,21,21,https://uat.astrology.com/on-the-cusp,154
1676660797728,840,/numerology,200,OK,Thread Group 1-5,text,true,68695,258,21,21,https://uat.astrology.com/numerology,153
1676660797833,800,/modalities,200,OK,Thread Group 1-6,text,true,64611,258,21,21,https://uat.astrology.com/modalities,154
1676660797902,733,/houses,200,OK,Thread Group 1-16,text,true,68406,250,21,21,https://uat.astrology.com/houses,153
1676660797548,1097,/psychic-readings,200,OK,Thread Group 1-19,text,true,68607,270,21,21,https://uat.astrology.com/psychic-readings,154
1676660797506,1182,/psychic-readings/tarot.html,200,OK,Thread Group 1-17,text,true,66847,292,21,21,https://uat.astrology.com/psychic-readings/tarot.html,155
1676660797951,745,/horoscope/weekly-work/virgo.html,200,OK,Thread Group 1-20,text,true,63872,302,21,21,https://uat.astrology.com/horoscope/weekly-work/virgo.html,152
1676660797763,982,/newsletters.html?utm_source=site&utm_medium=email-widget,200,OK,Thread Group 1-7,text,true,53056,350,21,21,https://uat.astrology.com/newsletters.html?utm_source=site&utm_medium=email-widget,152
1676660797990,778,/horoscope/weekly-work/taurus.html,200,OK,Thread Group 1-10,text,true,64031,304,22,22,https://uat.astrology.com/horoscope/weekly-work/taurus.html,152
1676660798069,738,/horoscope/weekly-work/scorpio.html,200,OK,Thread Group 1-14,text,true,63957,306,22,22,https://uat.astrology.com/horoscope/weekly-work/scorpio.html,156
1676660798162,806,/horoscope/weekly-work/sagittarius.html,200,OK,Thread Group 1-2,text,true,64064,314,22,22,https://uat.astrology.com/horoscope/weekly-work/sagittarius.html,157
1676660797841,1130,/learn,200,OK,Thread Group 1-3,text,true,67295,248,22,22,https://uat.astrology.com/learn,157
1676660798196,939,/horoscope/weekly-work/pisces.html,200,OK,Thread Group 1-4,text,true,63832,304,22,22,https://uat.astrology.com/horoscope/weekly-work/pisces.html,153
1676660798401,826,/horoscope/weekly-work/next-week/leo.html,200,OK,Thread Group 1-18,text,true,63863,318,23,23,https://uat.astrology.com/horoscope/weekly-work/next-week/leo.html,159
1676660798309,970,/horoscope/weekly-work/next-week/taurus.html,200,OK,Thread Group 1-9,text,true,63990,324,23,23,https://uat.astrology.com/horoscope/weekly-work/next-week/taurus.html,155
1676660798549,737,/horoscope/weekly-work/next-week/cancer.html,200,OK,Thread Group 1-12,text,true,63909,324,23,23,https://uat.astrology.com/horoscope/weekly-work/next-week/cancer.html,152
1676660798558,743,/horoscope/weekly-work/next-week/aries.html,200,OK,Thread Group 1-1,text,true,63916,322,23,23,https://uat.astrology.com/horoscope/weekly-work/next-week/aries.html,157
1676660798646,724,/horoscope/weekly-work/last-week/virgo.html,200,OK,Thread Group 1-19,text,true,63885,322,23,23,https://uat.astrology.com/horoscope/weekly-work/last-week/virgo.html,158
1676660798633,756,/horoscope/weekly-work/libra.html,200,OK,Thread Group 1-6,text,true,63869,302,23,23,https://uat.astrology.com/horoscope/weekly-work/libra.html,158
1676660798689,735,/horoscope/weekly-work/last-week/taurus.html,200,OK,Thread Group 1-17,text,true,63964,324,23,23,https://uat.astrology.com/horoscope/weekly-work/last-week/taurus.html,155
1676660798237,1211,/horoscope/weekly-work/next-week/virgo.html,200,OK,Thread Group 1-13,text,true,63962,322,23,23,https://uat.astrology.com/horoscope/weekly-work/next-week/virgo.html,152
1676660798751,744,/horoscope/weekly-work/last-week/libra.html,200,OK,Thread Group 1-22,text,true,63862,322,23,23,https://uat.astrology.com/horoscope/weekly-work/last-week/libra.html,151
1676660798364,1136,/horoscope/weekly-work/next-week/libra.html,200,OK,Thread Group 1-8,text,true,63703,322,23,23,https://uat.astrology.com/horoscope/weekly-work/next-week/libra.html,151
1676660798768,753,/horoscope/weekly-work/last-week/leo.html,200,OK,Thread Group 1-10,text,true,63799,318,23,23,https://uat.astrology.com/horoscope/weekly-work/last-week/leo.html,154
1676660798354,1197,/horoscope/weekly-work/next-week/sagittarius.html,200,OK,Thread Group 1-11,text,true,64018,334,23,23,https://uat.astrology.com/horoscope/weekly-work/next-week/sagittarius.html,155
1676660798808,746,/horoscope/weekly-work/last-week/gemini.html,200,OK,Thread Group 1-14,text,true,63988,324,24,24,https://uat.astrology.com/horoscope/weekly-work/last-week/gemini.html,158
1676660798401,1201,/horoscope/weekly-work/next-week/gemini.html,200,OK,Thread Group 1-15,text,true,63999,324,24,24,https://uat.astrology.com/horoscope/weekly-work/next-week/gemini.html,156
1676660798971,736,/horoscope/weekly-work/last-week/aries.html,200,OK,Thread Group 1-3,text,true,63921,322,24,24,https://uat.astrology.com/horoscope/weekly-work/last-week/aries.html,154
1676660798968,972,/horoscope/weekly-work/last-week/cancer.html,200,OK,Thread Group 1-2,text,true,63935,324,24,24,https://uat.astrology.com/horoscope/weekly-work/last-week/cancer.html,157
1676660798568,1372,/horoscope/weekly-work/next-week/aquarius.html,200,OK,Thread Group 1-5,text,true,63891,328,24,24,https://uat.astrology.com/horoscope/weekly-work/next-week/aquarius.html,160
1676660798351,1589,/horoscope/weekly-work/next-week/scorpio.html,200,OK,Thread Group 1-21,text,true,63946,326,24,24,https://uat.astrology.com/horoscope/weekly-work/next-week/scorpio.html,158
1676660799136,819,/horoscope/weekly-work/last-week/aquarius.html,200,OK,Thread Group 1-4,text,true,63956,328,25,25,https://uat.astrology.com/horoscope/weekly-work/last-week/aquarius.html,151
1676660798635,1362,/horoscope/weekly-work/leo.html,200,OK,Thread Group 1-16,text,true,63842,298,25,25,https://uat.astrology.com/horoscope/weekly-work/leo.html,155
1676660799287,737,/horoscope/weekly-work/aries.html,200,OK,Thread Group 1-12,text,true,63983,302,25,25,https://uat.astrology.com/horoscope/weekly-work/aries.html,152
1676660798696,1353,/horoscope/weekly-work/last-week/scorpio.html,200,OK,Thread Group 1-20,text,true,63986,326,25,25,https://uat.astrology.com/horoscope/weekly-work/last-week/scorpio.html,154
1676660799280,794,/horoscope/weekly-work/cancer.html,200,OK,Thread Group 1-9,text,true,63926,304,25,25,https://uat.astrology.com/horoscope/weekly-work/cancer.html,155
1676660798746,1367,/horoscope/weekly-work/last-week/sagittarius.html,200,OK,Thread Group 1-7,text,true,64126,334,25,25,https://uat.astrology.com/horoscope/weekly-work/last-week/sagittarius.html,157
1676660799389,789,/horoscope/weekly-overview/taurus.html,200,OK,Thread Group 1-6,text,true,69565,312,25,25,https://uat.astrology.com/horoscope/weekly-overview/taurus.html,157
1676660799152,1068,/horoscope/weekly-work/gemini.html,200,OK,Thread Group 1-23,text,true,63984,304,25,25,https://uat.astrology.com/horoscope/weekly-work/gemini.html,153
1676660799227,1194,/horoscope/weekly-work/capricorn.html,200,OK,Thread Group 1-18,text,true,63956,310,26,26,https://uat.astrology.com/horoscope/weekly-work/capricorn.html,157
1676660799301,1186,/horoscope/weekly-work/aquarius.html,200,OK,Thread Group 1-1,text,true,63875,308,26,26,https://uat.astrology.com/horoscope/weekly-work/aquarius.html,153
1676660799425,1113,/horoscope/weekly-overview/scorpio.html,200,OK,Thread Group 1-17,text,true,69582,314,26,26,https://uat.astrology.com/horoscope/weekly-overview/scorpio.html,158
1676660799448,1170,/horoscope/weekly-overview/sagittarius.html,200,OK,Thread Group 1-13,text,true,69660,322,26,26,https://uat.astrology.com/horoscope/weekly-overview/sagittarius.html,160
1676660799370,1300,/horoscope/weekly-overview/virgo.html,200,OK,Thread Group 1-19,text,true,69507,310,26,26,https://uat.astrology.com/horoscope/weekly-overview/virgo.html,155
1676660799522,1203,/horoscope/weekly-overview/next-week/libra.html,200,OK,Thread Group 1-10,text,true,69667,330,26,26,https://uat.astrology.com/horoscope/weekly-overview/next-week/libra.html,152
1676660799940,829,/horoscope/weekly-overview/libra.html,200,OK,Thread Group 1-2,text,true,69514,310,27,27,https://uat.astrology.com/horoscope/weekly-overview/libra.html,181
1676660799495,1282,/horoscope/weekly-overview/pisces.html,200,OK,Thread Group 1-22,text,true,69390,312,27,27,https://uat.astrology.com/horoscope/weekly-overview/pisces.html,157
1676660799997,851,/horoscope/weekly-overview/last-week/gemini.html,200,OK,Thread Group 1-16,text,true,69492,332,27,27,https://uat.astrology.com/horoscope/weekly-overview/last-week/gemini.html,152
1676660799552,1332,/horoscope/weekly-overview/next-week/leo.html,200,OK,Thread Group 1-11,text,true,69576,326,27,27,https://uat.astrology.com/horoscope/weekly-overview/next-week/leo.html,157
1676660800113,800,/horoscope/weekly-overview/gemini.html,200,OK,Thread Group 1-7,text,true,69447,312,27,27,https://uat.astrology.com/horoscope/weekly-overview/gemini.html,171
1676660800024,890,/horoscope/weekly-overview/last-week/capricorn.html,200,OK,Thread Group 1-12,text,true,69655,338,27,27,https://uat.astrology.com/horoscope/weekly-overview/last-week/capricorn.html,165
1676660799501,1431,/horoscope/weekly-overview/next-week/taurus.html,200,OK,Thread Group 1-8,text,true,69735,332,27,27,https://uat.astrology.com/horoscope/weekly-overview/next-week/taurus.html,158
1676660799552,1406,/horoscope/weekly-overview/next-week/gemini.html,200,OK,Thread Group 1-24,text,true,69696,332,27,27,https://uat.astrology.com/horoscope/weekly-overview/next-week/gemini.html,158
1676660800221,800,/horoscope/weekly-overview/cancer.html,200,OK,Thread Group 1-23,text,true,69487,312,27,27,https://uat.astrology.com/horoscope/weekly-overview/cancer.html,156
1676660799708,1314,/horoscope/weekly-overview/next-week/aquarius.html,200,OK,Thread Group 1-3,text,true,69883,336,27,27,https://uat.astrology.com/horoscope/weekly-overview/next-week/aquarius.html,152
1676660800178,943,/horoscope/weekly-overview/capricorn.html,200,OK,Thread Group 1-6,text,true,69601,318,27,27,https://uat.astrology.com/horoscope/weekly-overview/capricorn.html,156
1676660799554,1586,/horoscope/weekly-overview/next-week/capricorn.html,200,OK,Thread Group 1-14,text,true,69814,338,27,27,https://uat.astrology.com/horoscope/weekly-overview/next-week/capricorn.html,169
1676660800352,800,/horoscope/weekly-overview/aries.html,200,OK,Thread Group 1-26,text,true,69534,310,28,28,https://uat.astrology.com/horoscope/weekly-overview/aries.html,153
1676660800421,805,/horoscope/weekly-overview/aquarius.html,200,OK,Thread Group 1-18,text,true,69523,316,28,28,https://uat.astrology.com/horoscope/weekly-overview/aquarius.html,165
1676660799603,1641,/horoscope/weekly-overview/next-week/aries.html,200,OK,Thread Group 1-15,text,true,69538,330,28,28,https://uat.astrology.com/horoscope/weekly-overview/next-week/aries.html,156
1676660799956,1301,/horoscope/weekly-overview/last-week/leo.html,200,OK,Thread Group 1-4,text,true,69538,326,28,28,https://uat.astrology.com/horoscope/weekly-overview/last-week/leo.html,154
1676660800539,751,/horoscope/weekly-love/virgo.html,200,OK,Thread Group 1-17,text,true,63211,302,28,28,https://uat.astrology.com/horoscope/weekly-love/virgo.html,153
1676660799940,1370,/horoscope/weekly-overview/leo.html,200,OK,Thread Group 1-5,text,true,69452,306,28,28,https://uat.astrology.com/horoscope/weekly-overview/leo.html,158
1676660800618,746,/horoscope/weekly-love/taurus.html,200,OK,Thread Group 1-13,text,true,63171,304,28,28,https://uat.astrology.com/horoscope/weekly-love/taurus.html,172
