timeStamp,elapsed,responseCode,responseMessage,threadName,success,bytes,sentBytes,URL,Latency,Connect
1675726074775,177,200,OK,new.astrology.com 1-3,true,64410,129,https://www.astrology.com/tarot.html,175,0
1675726074822,200,200,OK,new.astrology.com 1-2,true,64706,258,https://www.astrology.com/tarot.html,53,0
1675726074822,53,301,Moved Permanently,new.astrology.com 1-2,true,295,129,http://www.astrology.com/tarot.html,53,0
1675726074875,147,200,OK,new.astrology.com 1-2,true,64411,129,https://www.astrology.com/tarot.html,147,0
1675726074772,250,200,OK,new.astrology.com 1-4,true,64706,258,https://www.astrology.com/tarot.html,56,0
1675726074772,56,301,Moved Permanently,new.astrology.com 1-4,true,295,129,http://www.astrology.com/tarot.html,56,0
1675726074828,194,200,OK,new.astrology.com 1-4,true,64411,129,https://www.astrology.com/tarot.html,194,0
1675726074897,178,200,OK,new.astrology.com 1-1,true,64706,258,https://www.astrology.com/tarot.html,55,0
1675726074897,55,301,Moved Permanently,new.astrology.com 1-1,true,295,129,http://www.astrology.com/tarot.html,55,0
1675726074952,123,200,OK,new.astrology.com 1-1,true,64411,129,https://www.astrology.com/tarot.html,123,0
1675726074374,712,200,OK,new.astrology.com 1-6,true,64706,258,https://www.astrology.com/tarot.html,155,0
1675726074374,155,301,Moved Permanently,new.astrology.com 1-6,true,295,129,http://www.astrology.com/tarot.html,155,0
1675726074529,557,200,OK,new.astrology.com 1-6,true,64411,129,https://www.astrology.com/tarot.html,506,207
1675726074952,242,200,OK,new.astrology.com 1-3,true,64704,258,https://www.astrology.com/tarot.html,69,0
1675726074952,69,301,Moved Permanently,new.astrology.com 1-3,true,295,129,http://www.astrology.com/tarot.html,69,0
1675726075021,173,200,OK,new.astrology.com 1-3,true,64409,129,https://www.astrology.com/tarot.html,171,0
1675726074871,328,200,OK,new.astrology.com 1-5,true,64706,258,https://www.astrology.com/tarot.html,54,0
1675726074871,54,301,Moved Permanently,new.astrology.com 1-5,true,295,129,http://www.astrology.com/tarot.html,54,0
1675726074925,274,200,OK,new.astrology.com 1-5,true,64411,129,https://www.astrology.com/tarot.html,273,0
1675726075023,229,200,OK,new.astrology.com 1-4,true,64706,258,https://www.astrology.com/tarot.html,56,0
1675726075023,56,301,Moved Permanently,new.astrology.com 1-4,true,295,129,http://www.astrology.com/tarot.html,56,0
1675726075079,173,200,OK,new.astrology.com 1-4,true,64411,129,https://www.astrology.com/tarot.html,172,0
1675726075022,270,200,OK,new.astrology.com 1-2,true,64706,258,https://www.astrology.com/tarot.html,58,0
1675726075022,58,301,Moved Permanently,new.astrology.com 1-2,true,295,129,http://www.astrology.com/tarot.html,58,0
1675726075080,212,200,OK,new.astrology.com 1-2,true,64411,129,https://www.astrology.com/tarot.html,211,0
1675726075086,235,200,OK,new.astrology.com 1-6,true,64702,258,https://www.astrology.com/tarot.html,55,0
1675726075086,55,301,Moved Permanently,new.astrology.com 1-6,true,295,129,http://www.astrology.com/tarot.html,55,0
1675726075141,180,200,OK,new.astrology.com 1-6,true,64407,129,https://www.astrology.com/tarot.html,180,0
1675726075076,324,200,OK,new.astrology.com 1-1,true,64703,258,https://www.astrology.com/tarot.html,56,0
1675726075076,56,301,Moved Permanently,new.astrology.com 1-1,true,295,129,http://www.astrology.com/tarot.html,56,0
1675726075132,268,200,OK,new.astrology.com 1-1,true,64408,129,https://www.astrology.com/tarot.html,266,0
1675726075194,227,200,OK,new.astrology.com 1-3,true,64706,258,https://www.astrology.com/tarot.html,55,0
1675726075194,55,301,Moved Permanently,new.astrology.com 1-3,true,295,129,http://www.astrology.com/tarot.html,55,0
1675726075249,172,200,OK,new.astrology.com 1-3,true,64411,129,https://www.astrology.com/tarot.html,172,0
1675726075199,225,200,OK,new.astrology.com 1-5,true,64706,258,https://www.astrology.com/tarot.html,54,0
1675726075199,54,301,Moved Permanently,new.astrology.com 1-5,true,295,129,http://www.astrology.com/tarot.html,54,0
1675726075253,171,200,OK,new.astrology.com 1-5,true,64411,129,https://www.astrology.com/tarot.html,170,0
1675726075252,194,200,OK,new.astrology.com 1-4,true,64706,258,https://www.astrology.com/tarot.html,69,0
1675726075252,69,301,Moved Permanently,new.astrology.com 1-4,true,295,129,http://www.astrology.com/tarot.html,69,0
1675726075321,125,200,OK,new.astrology.com 1-4,true,64411,129,https://www.astrology.com/tarot.html,124,0
1675726075292,182,200,OK,new.astrology.com 1-2,true,64706,258,https://www.astrology.com/tarot.html,56,0
1675726075292,56,301,Moved Permanently,new.astrology.com 1-2,true,295,129,http://www.astrology.com/tarot.html,56,0
1675726075348,126,200,OK,new.astrology.com 1-2,true,64411,129,https://www.astrology.com/tarot.html,125,0
1675726075321,171,200,OK,new.astrology.com 1-6,true,64706,258,https://www.astrology.com/tarot.html,57,0
1675726075321,57,301,Moved Permanently,new.astrology.com 1-6,true,295,129,http://www.astrology.com/tarot.html,57,0
1675726075378,114,200,OK,new.astrology.com 1-6,true,64411,129,https://www.astrology.com/tarot.html,112,0
1675726074876,673,200,OK,new.astrology.com 1-7,true,64706,258,https://www.astrology.com/tarot.html,157,1
1675726074876,157,301,Moved Permanently,new.astrology.com 1-7,true,295,129,http://www.astrology.com/tarot.html,157,1
1675726075033,516,200,OK,new.astrology.com 1-7,true,64411,129,https://www.astrology.com/tarot.html,466,210
1675726075400,188,200,OK,new.astrology.com 1-1,true,64706,258,https://www.astrology.com/tarot.html,71,0
1675726075400,71,301,Moved Permanently,new.astrology.com 1-1,true,295,129,http://www.astrology.com/tarot.html,71,0
1675726075471,117,200,OK,new.astrology.com 1-1,true,64411,129,https://www.astrology.com/tarot.html,116,0
1675726075424,178,200,OK,new.astrology.com 1-5,true,64706,258,https://www.astrology.com/tarot.html,54,0
1675726075424,54,301,Moved Permanently,new.astrology.com 1-5,true,295,129,http://www.astrology.com/tarot.html,54,0
1675726075478,124,200,OK,new.astrology.com 1-5,true,64411,129,https://www.astrology.com/tarot.html,122,0
1675726075422,181,200,OK,new.astrology.com 1-3,true,64706,258,https://www.astrology.com/tarot.html,55,0
1675726075422,55,301,Moved Permanently,new.astrology.com 1-3,true,295,129,http://www.astrology.com/tarot.html,55,0
1675726075477,126,200,OK,new.astrology.com 1-3,true,64411,129,https://www.astrology.com/tarot.html,125,0
1675726075446,226,200,OK,new.astrology.com 1-4,true,64704,258,https://www.astrology.com/tarot.html,56,0
1675726075446,56,301,Moved Permanently,new.astrology.com 1-4,true,295,129,http://www.astrology.com/tarot.html,56,0
1675726075502,170,200,OK,new.astrology.com 1-4,true,64409,129,https://www.astrology.com/tarot.html,169,0
1675726075474,248,200,OK,new.astrology.com 1-2,true,64706,258,https://www.astrology.com/tarot.html,53,0
1675726075474,53,301,Moved Permanently,new.astrology.com 1-2,true,295,129,http://www.astrology.com/tarot.html,53,0
1675726075527,195,200,OK,new.astrology.com 1-2,true,64411,129,https://www.astrology.com/tarot.html,194,0
1675726075492,230,200,OK,new.astrology.com 1-6,true,64706,258,https://www.astrology.com/tarot.html,54,0
1675726075492,54,301,Moved Permanently,new.astrology.com 1-6,true,295,129,http://www.astrology.com/tarot.html,54,0
1675726075546,176,200,OK,new.astrology.com 1-6,true,64411,129,https://www.astrology.com/tarot.html,175,0
1675726075549,188,200,OK,new.astrology.com 1-7,true,64706,258,https://www.astrology.com/tarot.html,72,0
1675726075549,72,301,Moved Permanently,new.astrology.com 1-7,true,295,129,http://www.astrology.com/tarot.html,72,0
1675726075621,116,200,OK,new.astrology.com 1-7,true,64411,129,https://www.astrology.com/tarot.html,115,0
1675726075588,184,200,OK,new.astrology.com 1-1,true,64706,258,https://www.astrology.com/tarot.html,54,0
1675726075588,54,301,Moved Permanently,new.astrology.com 1-1,true,295,129,http://www.astrology.com/tarot.html,54,0
1675726075642,130,200,OK,new.astrology.com 1-1,true,64411,129,https://www.astrology.com/tarot.html,129,0
1675726075603,244,200,OK,new.astrology.com 1-3,true,64704,258,https://www.astrology.com/tarot.html,68,0
1675726075603,68,301,Moved Permanently,new.astrology.com 1-3,true,295,129,http://www.astrology.com/tarot.html,68,0
1675726075671,176,200,OK,new.astrology.com 1-3,true,64409,129,https://www.astrology.com/tarot.html,174,0
1675726075722,168,200,OK,new.astrology.com 1-6,true,64706,258,https://www.astrology.com/tarot.html,53,0
1675726075722,53,301,Moved Permanently,new.astrology.com 1-6,true,295,129,http://www.astrology.com/tarot.html,53,0
1675726075775,115,200,OK,new.astrology.com 1-6,true,64411,129,https://www.astrology.com/tarot.html,114,0
1675726075722,171,200,OK,new.astrology.com 1-2,true,64706,258,https://www.astrology.com/tarot.html,56,0
1675726075722,56,301,Moved Permanently,new.astrology.com 1-2,true,295,129,http://www.astrology.com/tarot.html,56,0
1675726075778,115,200,OK,new.astrology.com 1-2,true,64411,129,https://www.astrology.com/tarot.html,114,0
1675726075672,224,200,OK,new.astrology.com 1-4,true,64706,258,https://www.astrology.com/tarot.html,56,0
1675726075672,56,301,Moved Permanently,new.astrology.com 1-4,true,295,129,http://www.astrology.com/tarot.html,56,0
1675726075728,168,200,OK,new.astrology.com 1-4,true,64411,129,https://www.astrology.com/tarot.html,166,0
1675726075737,185,200,OK,new.astrology.com 1-7,true,64706,258,https://www.astrology.com/tarot.html,55,0
1675726075737,55,301,Moved Permanently,new.astrology.com 1-7,true,295,129,http://www.astrology.com/tarot.html,55,0
1675726075792,130,200,OK,new.astrology.com 1-7,true,64411,129,https://www.astrology.com/tarot.html,129,0
1675726075772,172,200,OK,new.astrology.com 1-1,true,64706,258,https://www.astrology.com/tarot.html,54,0
1675726075772,54,301,Moved Permanently,new.astrology.com 1-1,true,295,129,http://www.astrology.com/tarot.html,54,0
1675726075826,118,200,OK,new.astrology.com 1-1,true,64411,129,https://www.astrology.com/tarot.html,116,0
1675726075602,345,200,OK,new.astrology.com 1-5,true,64706,258,https://www.astrology.com/tarot.html,69,0
1675726075602,69,301,Moved Permanently,new.astrology.com 1-5,true,295,129,http://www.astrology.com/tarot.html,69,0
1675726075671,276,200,OK,new.astrology.com 1-5,true,64411,129,https://www.astrology.com/tarot.html,274,0
1675726075848,175,200,OK,new.astrology.com 1-3,true,64706,258,https://www.astrology.com/tarot.html,54,0
1675726075848,54,301,Moved Permanently,new.astrology.com 1-3,true,295,129,http://www.astrology.com/tarot.html,54,0
1675726075902,121,200,OK,new.astrology.com 1-3,true,64411,129,https://www.astrology.com/tarot.html,120,0
1675726075376,696,200,OK,new.astrology.com 1-8,true,64706,258,https://www.astrology.com/tarot.html,157,0
1675726075376,157,301,Moved Permanently,new.astrology.com 1-8,true,295,129,http://www.astrology.com/tarot.html,157,0
1675726075533,539,200,OK,new.astrology.com 1-8,true,64411,129,https://www.astrology.com/tarot.html,488,209
1675726075893,179,200,OK,new.astrology.com 1-2,true,64706,258,https://www.astrology.com/tarot.html,54,0
1675726075893,54,301,Moved Permanently,new.astrology.com 1-2,true,295,129,http://www.astrology.com/tarot.html,54,0
1675726075947,125,200,OK,new.astrology.com 1-2,true,64411,129,https://www.astrology.com/tarot.html,124,0
1675726075890,189,200,OK,new.astrology.com 1-6,true,64706,258,https://www.astrology.com/tarot.html,57,0
1675726075890,57,301,Moved Permanently,new.astrology.com 1-6,true,295,129,http://www.astrology.com/tarot.html,57,0
1675726075947,132,200,OK,new.astrology.com 1-6,true,64411,129,https://www.astrology.com/tarot.html,131,0
1675726075896,198,200,OK,new.astrology.com 1-4,true,64706,258,https://www.astrology.com/tarot.html,75,0
1675726075896,75,301,Moved Permanently,new.astrology.com 1-4,true,295,129,http://www.astrology.com/tarot.html,75,0
1675726075971,123,200,OK,new.astrology.com 1-4,true,64411,129,https://www.astrology.com/tarot.html,121,0
1675726075922,250,200,OK,new.astrology.com 1-7,true,64705,258,https://www.astrology.com/tarot.html,55,0
1675726075922,55,301,Moved Permanently,new.astrology.com 1-7,true,295,129,http://www.astrology.com/tarot.html,55,0
1675726075977,195,200,OK,new.astrology.com 1-7,true,64410,129,https://www.astrology.com/tarot.html,194,0
1675726075944,234,200,OK,new.astrology.com 1-1,true,64703,258,https://www.astrology.com/tarot.html,57,0
1675726075944,57,301,Moved Permanently,new.astrology.com 1-1,true,295,129,http://www.astrology.com/tarot.html,57,0
1675726076001,177,200,OK,new.astrology.com 1-1,true,64408,129,https://www.astrology.com/tarot.html,174,0
1675726075947,251,200,OK,new.astrology.com 1-5,true,64706,258,https://www.astrology.com/tarot.html,55,0
1675726075947,55,301,Moved Permanently,new.astrology.com 1-5,true,295,129,http://www.astrology.com/tarot.html,55,0
1675726076002,196,200,OK,new.astrology.com 1-5,true,64411,129,https://www.astrology.com/tarot.html,195,0
1675726076023,179,200,OK,new.astrology.com 1-3,true,64706,258,https://www.astrology.com/tarot.html,56,0
1675726076023,56,301,Moved Permanently,new.astrology.com 1-3,true,295,129,http://www.astrology.com/tarot.html,56,0
1675726076079,123,200,OK,new.astrology.com 1-3,true,64411,129,https://www.astrology.com/tarot.html,122,0
1675726076072,178,200,OK,new.astrology.com 1-8,true,64706,258,https://www.astrology.com/tarot.html,55,0
1675726076072,55,301,Moved Permanently,new.astrology.com 1-8,true,295,129,http://www.astrology.com/tarot.html,55,0
1675726076127,123,200,OK,new.astrology.com 1-8,true,64411,129,https://www.astrology.com/tarot.html,121,0
1675726076079,223,200,OK,new.astrology.com 1-6,true,64705,258,https://www.astrology.com/tarot.html,56,0
1675726076079,56,301,Moved Permanently,new.astrology.com 1-6,true,295,129,http://www.astrology.com/tarot.html,56,0
1675726076136,166,200,OK,new.astrology.com 1-6,true,64410,129,https://www.astrology.com/tarot.html,163,0
1675726076072,252,200,OK,new.astrology.com 1-2,true,64702,258,https://www.astrology.com/tarot.html,58,0
1675726076072,58,301,Moved Permanently,new.astrology.com 1-2,true,295,129,http://www.astrology.com/tarot.html,58,0
1675726076130,194,200,OK,new.astrology.com 1-2,true,64407,129,https://www.astrology.com/tarot.html,192,0
1675726076094,230,200,OK,new.astrology.com 1-4,true,64705,258,https://www.astrology.com/tarot.html,56,0
1675726076094,56,301,Moved Permanently,new.astrology.com 1-4,true,295,129,http://www.astrology.com/tarot.html,56,0
1675726076150,174,200,OK,new.astrology.com 1-4,true,64410,129,https://www.astrology.com/tarot.html,172,0
1675726076172,177,200,OK,new.astrology.com 1-7,true,64705,258,https://www.astrology.com/tarot.html,53,0
1675726076172,53,301,Moved Permanently,new.astrology.com 1-7,true,295,129,http://www.astrology.com/tarot.html,53,0
1675726076226,123,200,OK,new.astrology.com 1-7,true,64410,129,https://www.astrology.com/tarot.html,121,0
1675726076178,244,200,OK,new.astrology.com 1-1,true,64708,258,https://www.astrology.com/tarot.html,55,0
1675726076178,55,301,Moved Permanently,new.astrology.com 1-1,true,295,129,http://www.astrology.com/tarot.html,55,0
1675726076233,189,200,OK,new.astrology.com 1-1,true,64413,129,https://www.astrology.com/tarot.html,188,0
1675726076202,248,200,OK,new.astrology.com 1-3,true,64706,258,https://www.astrology.com/tarot.html,69,0
1675726076202,69,301,Moved Permanently,new.astrology.com 1-3,true,295,129,http://www.astrology.com/tarot.html,69,0
1675726076271,179,200,OK,new.astrology.com 1-3,true,64411,129,https://www.astrology.com/tarot.html,177,0
1675726076198,296,200,OK,new.astrology.com 1-5,true,64706,258,https://www.astrology.com/tarot.html,73,0
1675726076198,73,301,Moved Permanently,new.astrology.com 1-5,true,295,129,http://www.astrology.com/tarot.html,73,0
1675726076271,223,200,OK,new.astrology.com 1-5,true,64411,129,https://www.astrology.com/tarot.html,221,0
1675726076250,272,200,OK,new.astrology.com 1-8,true,64706,258,https://www.astrology.com/tarot.html,71,0
1675726076250,71,301,Moved Permanently,new.astrology.com 1-8,true,295,129,http://www.astrology.com/tarot.html,71,0
1675726076321,201,200,OK,new.astrology.com 1-8,true,64411,129,https://www.astrology.com/tarot.html,200,0
1675726076324,198,200,OK,new.astrology.com 1-4,true,64706,258,https://www.astrology.com/tarot.html,55,0
1675726076324,55,301,Moved Permanently,new.astrology.com 1-4,true,295,129,http://www.astrology.com/tarot.html,55,0
1675726076379,143,200,OK,new.astrology.com 1-4,true,64411,129,https://www.astrology.com/tarot.html,142,0
1675726076302,244,200,OK,new.astrology.com 1-6,true,64704,258,https://www.astrology.com/tarot.html,69,0
1675726076302,69,301,Moved Permanently,new.astrology.com 1-6,true,295,129,http://www.astrology.com/tarot.html,69,0
1675726076371,175,200,OK,new.astrology.com 1-6,true,64409,129,https://www.astrology.com/tarot.html,174,0
1675726076324,224,200,OK,new.astrology.com 1-2,true,64706,258,https://www.astrology.com/tarot.html,53,0
1675726076324,53,301,Moved Permanently,new.astrology.com 1-2,true,295,129,http://www.astrology.com/tarot.html,53,0
1675726076377,171,200,OK,new.astrology.com 1-2,true,64411,129,https://www.astrology.com/tarot.html,169,0
1675726076350,244,200,OK,new.astrology.com 1-7,true,64704,258,https://www.astrology.com/tarot.html,54,0
1675726076350,54,301,Moved Permanently,new.astrology.com 1-7,true,295,129,http://www.astrology.com/tarot.html,54,0
1675726076404,190,200,OK,new.astrology.com 1-7,true,64409,129,https://www.astrology.com/tarot.html,189,0
1675726075871,728,200,OK,new.astrology.com 1-9,true,64705,258,https://www.astrology.com/tarot.html,159,1
1675726075871,159,301,Moved Permanently,new.astrology.com 1-9,true,295,129,http://www.astrology.com/tarot.html,159,1
1675726076030,569,200,OK,new.astrology.com 1-9,true,64410,129,https://www.astrology.com/tarot.html,517,212
1675726076422,232,200,OK,new.astrology.com 1-1,true,64705,258,https://www.astrology.com/tarot.html,54,0
1675726076422,54,301,Moved Permanently,new.astrology.com 1-1,true,295,129,http://www.astrology.com/tarot.html,54,0
